N,N_mse,mean_bias,mean_var,var_bias,var_var,ef,method
879,100,,,,,99.23315858788999,LA
879,100,,,,,99.22428520276551,LA
879,100,,,,,99.10722191233728,LA
879,100,,,,,99.22110108911333,LA
879,100,,,,,99.2572293130598,LA
879,100,,,,,99.29843549556261,LA
879,100,,,,,99.13245063625173,LA
879,100,,,,,99.2287217899353,LA
879,100,,,,,98.89232351171226,LA
879,100,,,,,99.00531351351376,LA
879,100,,,,,99.12009518759204,LA
879,100,,,,,99.2295097808561,LA
879,100,,,,,99.15247976999933,LA
879,100,,,,,99.1456305271552,LA
879,100,,,,,99.25907538267961,LA
879,100,,,,,99.22992462979155,LA
879,100,,,,,99.17101150609294,LA
879,100,,,,,99.07344340983609,LA
879,100,,,,,99.19937162706978,LA
879,100,,,,,99.24460882254319,LA
879,100,,,,,99.13219817880436,LA
879,100,,,,,99.03206181572716,LA
879,100,,,,,99.32303234006424,LA
879,100,,,,,99.28157507356876,LA
879,100,,,,,99.19239717111715,LA
879,100,,,,,99.20479868223133,LA
879,100,,,,,99.20712708781477,LA
879,100,,,,,99.14482315231626,LA
879,100,,,,,99.06028209894745,LA
879,100,,,,,99.28994453981181,LA
879,100,,,,,99.10202192965595,LA
879,100,,,,,99.0308432631599,LA
879,100,,,,,99.15060932071964,LA
879,100,,,,,99.24727124153901,LA
879,100,,,,,98.92622753611518,LA
879,100,,,,,99.22533367147183,LA
879,100,,,,,99.06257799096664,LA
879,100,,,,,99.20210738281648,LA
879,100,,,,,99.23644966145355,LA
879,100,,,,,99.19695133613898,LA
879,100,,,,,99.23213101280109,LA
879,100,,,,,99.1251439343877,LA
879,100,,,,,99.17190168954455,LA
879,100,,,,,99.14901582003951,LA
879,100,,,,,99.23887357484688,LA
879,100,,,,,99.3869642657306,LA
879,100,,,,,99.1215844777966,LA
879,100,,,,,99.09686701637884,LA
879,100,,,,,99.23563527201308,LA
879,100,,,,,99.24779311808044,LA
879,100,,,,,99.18738520032504,LA
879,100,,,,,99.27547537205972,LA
879,100,,,,,99.03763123738288,LA
879,100,,,,,99.13557529840412,LA
879,100,,,,,99.25396586136898,LA
879,100,,,,,99.20210520539632,LA
879,100,,,,,99.17911584007076,LA
879,100,,,,,99.2480910004383,LA
879,100,,,,,99.05446921838556,LA
879,100,,,,,99.13250729382123,LA
879,100,,,,,99.11635573120236,LA
879,100,,,,,99.04053656129324,LA
879,100,,,,,99.20554766985981,LA
879,100,,,,,99.14903326281612,LA
879,100,,,,,99.12151335026009,LA
879,100,,,,,99.24857470928666,LA
879,100,,,,,99.17466320492537,LA
879,100,,,,,99.14997838201431,LA
879,100,,,,,99.1031314256826,LA
1668,100,,,,,99.16943357628567,LA
1668,100,,,,,99.22153019509523,LA
1668,100,,,,,99.2160079481278,LA
1668,100,,,,,99.18265328970776,LA
1668,100,,,,,99.25181324263504,LA
1668,100,,,,,99.21721556281264,LA
1668,100,,,,,99.11551750248626,LA
1668,100,,,,,99.15966739589663,LA
1668,100,,,,,99.19807955266975,LA
1668,100,,,,,99.21239456468854,LA
1668,100,,,,,99.20587507466742,LA
1668,100,,,,,99.1045811790296,LA
1668,100,,,,,99.17426299776297,LA
1668,100,,,,,99.27943171299344,LA
1668,100,,,,,99.12225179232004,LA
1668,100,,,,,99.16705551004483,LA
1668,100,,,,,99.19683418632683,LA
1668,100,,,,,99.08965445428952,LA
1668,100,,,,,99.23703958637844,LA
1668,100,,,,,99.18401322115908,LA
1668,100,,,,,99.23251784732373,LA
1668,100,,,,,99.11134459126917,LA
1668,100,,,,,99.15000637005207,LA
1668,100,,,,,99.26956240777484,LA
1668,100,,,,,99.21863574315071,LA
1668,100,,,,,99.13645664769302,LA
1668,100,,,,,99.15039033376617,LA
1668,100,,,,,99.0913539026992,LA
1668,100,,,,,99.17829489604317,LA
1668,100,,,,,99.24839979694171,LA
1668,100,,,,,99.20829502449374,LA
1668,100,,,,,99.16802216788184,LA
1668,100,,,,,99.1819385315386,LA
1668,100,,,,,99.16584264438085,LA
1668,100,,,,,99.14161315137223,LA
1668,100,,,,,99.11700026537049,LA
1668,100,,,,,99.25356122032979,LA
1668,100,,,,,99.19463563252565,LA
1668,100,,,,,99.18059767554757,LA
1668,100,,,,,99.19433492654699,LA
1668,100,,,,,99.19560748702683,LA
1668,100,,,,,99.08032037852284,LA
1668,100,,,,,99.19668346045798,LA
1668,100,,,,,99.2645442374005,LA
1668,100,,,,,99.24338381522989,LA
1668,100,,,,,99.2431831273606,LA
1668,100,,,,,99.20060970134872,LA
1668,100,,,,,99.12802587611124,LA
1668,100,,,,,99.21987916781224,LA
1668,100,,,,,99.17839425428778,LA
1668,100,,,,,99.28770964151252,LA
1668,100,,,,,99.12165044330138,LA
1668,100,,,,,99.07517754508048,LA
1668,100,,,,,99.14500398742283,LA
1668,100,,,,,99.21530930166941,LA
1668,100,,,,,99.16027722236448,LA
1668,100,,,,,99.2573871224498,LA
1668,100,,,,,99.33700729603964,LA
1668,100,,,,,99.28498945598477,LA
1668,100,,,,,99.25880476950385,LA
1668,100,,,,,99.23133075686098,LA
1668,100,,,,,99.18451036335145,LA
1668,100,,,,,99.1853626037684,LA
1668,100,,,,,99.15911146009653,LA
1668,100,,,,,99.19835584484638,LA
1668,100,,,,,99.11175321719193,LA
1668,100,,,,,99.13365685219642,LA
1668,100,,,,,99.15967025428694,LA
1668,100,,,,,99.21236824697117,LA
1668,100,,,,,99.16173941760931,LA
1668,100,,,,,99.14478057938085,LA
1668,100,,,,,99.09003105010605,LA
1668,100,,,,,99.25384924949624,LA
1668,100,,,,,99.15028157817525,LA
1668,100,,,,,99.10042866674938,LA
1668,100,,,,,99.0824302020908,LA
1668,100,,,,,99.18953952382003,LA
1668,100,,,,,99.2378921356858,LA
1668,100,,,,,99.08138231893861,LA
1668,100,,,,,99.23186563380794,LA
1668,100,,,,,99.22888112673766,LA
1668,100,,,,,99.16694924731468,LA
1668,100,,,,,99.20841323686427,LA
1668,100,,,,,99.30435523143386,LA
1668,100,,,,,99.2117165153285,LA
1668,100,,,,,99.25418984043111,LA
1668,100,,,,,99.23769672415204,LA
1668,100,,,,,99.28685233420433,LA
1668,100,,,,,99.11676236559347,LA
1668,100,,,,,99.26916003591934,LA
1668,100,,,,,99.0869357534794,LA
1668,100,,,,,99.15443334119377,LA
1668,100,,,,,99.01459210122148,LA
1668,100,,,,,99.19373505602805,LA
1668,100,,,,,99.02571006712324,LA
1668,100,,,,,99.20144982996429,LA
1668,100,,,,,99.24107516370213,LA
1668,100,,,,,99.25420185587426,LA
1668,100,,,,,99.24213357453489,LA
1668,100,,,,,99.09161647729763,LA
3162,100,,,,,99.24355991738184,LA
3162,100,,,,,99.17169959711867,LA
3162,100,,,,,99.11204347057308,LA
3162,100,,,,,99.17342545195488,LA
3162,100,,,,,99.21527452110809,LA
3162,100,,,,,99.21005966945411,LA
3162,100,,,,,99.17880470794839,LA
3162,100,,,,,99.23482390750316,LA
3162,100,,,,,99.28376253863634,LA
3162,100,,,,,99.19457454573464,LA
3162,100,,,,,99.20487874744452,LA
3162,100,,,,,99.19580450182848,LA
3162,100,,,,,99.18353698211277,LA
3162,100,,,,,99.23063369333588,LA
3162,100,,,,,99.24604276832952,LA
3162,100,,,,,99.16493383697772,LA
3162,100,,,,,99.2520430611157,LA
3162,100,,,,,99.16607835894715,LA
3162,100,,,,,99.136196955637,LA
3162,100,,,,,99.12310818795935,LA
3162,100,,,,,99.15807763180307,LA
3162,100,,,,,99.22880535436339,LA
3162,100,,,,,99.1842902384354,LA
3162,100,,,,,99.17084128689525,LA
3162,100,,,,,99.20984646877025,LA
3162,100,,,,,99.19826214141416,LA
3162,100,,,,,99.17116176703716,LA
3162,100,,,,,99.16734122923546,LA
3162,100,,,,,99.17325701489416,LA
3162,100,,,,,99.20172794418419,LA
3162,100,,,,,99.17174855090704,LA
3162,100,,,,,99.16170048559773,LA
3162,100,,,,,99.16580719252593,LA
3162,100,,,,,99.22018543732298,LA
3162,100,,,,,99.25244672488928,LA
3162,100,,,,,99.23178644472628,LA
3162,100,,,,,99.16170948984384,LA
3162,100,,,,,99.21974137945139,LA
3162,100,,,,,99.14183390665964,LA
3162,100,,,,,99.13767685906467,LA
3162,100,,,,,99.14693435222762,LA
3162,100,,,,,99.16992371082112,LA
3162,100,,,,,99.15056917203087,LA
3162,100,,,,,99.3008494908039,LA
3162,100,,,,,99.27071311455718,LA
3162,100,,,,,99.21967769717342,LA
3162,100,,,,,99.18319124245176,LA
3162,100,,,,,99.24774831745367,LA
3162,100,,,,,99.1452254947325,LA
3162,100,,,,,99.22698518061391,LA
3162,100,,,,,99.14314295692056,LA
3162,100,,,,,99.16303351630866,LA
3162,100,,,,,99.20994046952912,LA
3162,100,,,,,99.15883962352633,LA
3162,100,,,,,99.16583120124925,LA
3162,100,,,,,99.09938861197399,LA
3162,100,,,,,99.1970122084162,LA
3162,100,,,,,99.18539420580396,LA
3162,100,,,,,99.18355989986976,LA
3162,100,,,,,99.21980674106676,LA
3162,100,,,,,99.12444059743642,LA
3162,100,,,,,99.30274909582512,LA
3162,100,,,,,99.17197657295796,LA
3162,100,,,,,99.20051939376353,LA
3162,100,,,,,99.2631637502412,LA
3162,100,,,,,99.28635626283597,LA
3162,100,,,,,99.21064984026417,LA
3162,100,,,,,99.21395221293123,LA
3162,100,,,,,99.15836508170597,LA
3162,100,,,,,99.19219544542011,LA
3162,100,,,,,99.13248184312968,LA
3162,100,,,,,99.20073664956752,LA
3162,100,,,,,99.18711879454409,LA
3162,100,,,,,99.22367577825774,LA
3162,100,,,,,99.207934051447,LA
3162,100,,,,,99.0983876656208,LA
3162,100,,,,,99.23790656662229,LA
3162,100,,,,,99.16662169476491,LA
3162,100,,,,,99.2569540815404,LA
3162,100,,,,,99.15551238205936,LA
3162,100,,,,,99.12290493522191,LA
3162,100,,,,,99.23743233933916,LA
3162,100,,,,,99.24299947857591,LA
3162,100,,,,,99.19454368691054,LA
3162,100,,,,,99.16363184709951,LA
3162,100,,,,,99.21647691172547,LA
3162,100,,,,,99.21664373493115,LA
3162,100,,,,,99.16417068670248,LA
3162,100,,,,,99.2489062281821,LA
3162,100,,,,,99.0811602830686,LA
3162,100,,,,,99.1929238093803,LA
3162,100,,,,,99.22130658856119,LA
3162,100,,,,,99.14498676603193,LA
3162,100,,,,,99.19356220402922,LA
3162,100,,,,,99.16306037950542,LA
3162,100,,,,,99.23761368850288,LA
3162,100,,,,,99.14413879043235,LA
3162,100,,,,,99.17825583134471,LA
3162,100,,,,,99.18989517608824,LA
3162,100,,,,,99.2316106974035,LA
10,100,0.000249307119785981,9.245159315911898e-05,0.00016010864268739463,0.0001737175347200666,99.52663680416374,EIS
10,100,0.0002039638824504196,1.4458759684687872e-05,7.675667360510538e-05,7.279853218986233e-05,99.88317392659465,EIS
10,100,0.00018134506725716402,3.4061731212028784e-05,9.023989678976555e-05,7.823290611054329e-05,99.81354832378709,EIS
10,100,0.0001874420987790936,1.5896216696734234e-05,0.00010339200892325804,0.00012009594435299529,99.87916680983764,EIS
10,100,0.00031431261125454505,4.965315415122495e-05,0.00012334232100067466,0.00013034804437111832,96.2810301900241,EIS
10,100,9.95552523327183e-05,4.0608687086242226e-06,0.0001083723651717535,9.68999896122679e-05,99.9081916594997,EIS
10,100,0.00016480999995457235,5.151086951714029e-06,5.349007838197508e-05,5.323927340419552e-05,99.3085375903047,EIS
10,100,8.486365072025911e-05,1.720087775672509e-05,0.00013875880564170857,0.00012522738068798585,99.76470400869285,EIS
10,100,0.000301878015147775,4.3281887849030286e-05,0.0001393441713044537,0.00013309538164686042,99.81824540147596,EIS
10,100,0.00013721032646652655,1.0139308517300897e-05,0.0001493448916403961,0.00014888709176074006,99.51541819511439,EIS
10,100,9.48131969973853e-05,6.122138367921564e-05,0.00016303376048125626,0.00017446757101644095,99.50706813019133,EIS
10,100,0.00023522850305628657,2.7389641857230314e-05,0.00029111424948265034,0.000275169078313762,99.4274063155386,EIS
10,100,8.086044147010561e-05,2.8855470178187776e-05,2.9473206694111138e-05,3.437301285288421e-05,99.8924323231687,EIS
10,100,0.00020956886986256797,1.673534978838754e-05,6.051521143212591e-05,6.0008819792443e-05,99.81340620023566,EIS
10,100,0.0001802384592898072,0.00014463034257071347,0.00013362252186786057,0.0001493817935216715,99.02772657166862,EIS
10,100,0.00021649854097788196,3.168453133515946e-05,0.00022392584359936466,0.0002022500248116463,99.97085901135809,EIS
10,100,0.00014935832613777262,6.04245670645507e-06,6.881620346063195e-05,7.141852682901201e-05,99.76202911128695,EIS
10,100,0.00011166711614496048,3.4260998169379927e-06,0.00016768572129380785,0.00018609623764862998,99.9313955571756,EIS
10,100,1.9409738164018496e-05,0.00012138247450467626,0.00014796292572950815,0.00014239786554218195,99.44807101560798,EIS
10,100,9.419929226038826e-05,4.7438564437664246e-05,6.796625073867888e-05,7.47677958125166e-05,99.86601892808672,EIS
10,100,0.00019018593345967763,2.4294765531116306e-05,0.00017504875776542083,0.00018279315038286572,99.57456373424618,EIS
10,100,0.00020616164028593802,1.943215098762678e-05,0.00012503589321805436,0.00013004096044146274,99.75723643934312,EIS
10,100,0.0001431757525182814,2.433567728039464e-05,0.0001252217590079166,0.0001394456039107334,98.96443334669209,EIS
10,100,0.0001838022832100425,5.142679108617756e-05,0.00020519572713102567,0.0001918829377078298,99.80213800997066,EIS
10,100,7.843198845540384e-05,1.716423025595501e-05,2.9728724834302182e-05,3.36529348026434e-05,99.93017356823589,EIS
10,100,0.00020421836825625146,1.4076750953747134e-05,0.00017879618429495533,0.00016646608964378278,99.75744731976951,EIS
10,100,0.0001363625301220803,3.63419065094653e-05,2.3541794044158595e-05,2.044731886943525e-05,99.5217509975876,EIS
10,100,0.00010230860512552905,1.0991847154133427e-05,3.144362444779314e-05,3.0778436644172746e-05,99.889689206659,EIS
10,100,0.00011060382912595027,1.9720243473840696e-05,4.727616791506356e-05,4.142434529894251e-05,99.69408019509162,EIS
10,100,0.00043222329109081755,0.00015266583610402048,0.00038008911131882396,0.0004014845220469361,99.1134868301204,EIS
10,100,0.0001948910683416723,1.3624758325298723e-05,0.00022556837298783682,0.00020457704836015088,99.77556484589674,EIS
10,100,0.00013525510380081238,1.1813956734366063e-05,0.00014631630819046613,0.0001342278157381773,99.57372027202447,EIS
10,100,0.00013888428632896315,9.423925491635624e-06,1.8263860142834814e-05,1.757203670547624e-05,99.75629955782863,EIS
10,100,0.00014054342922575701,2.399958040762244e-05,3.933408120778931e-05,4.284136809531317e-05,99.76635218697571,EIS
10,100,0.00030553900568713166,5.587106760023177e-05,0.00030506477133808755,0.00029309644622190487,97.98749936226949,EIS
10,100,7.123253362360682e-05,2.6929738877966043e-05,8.933270608055518e-05,8.377056150943052e-05,99.96696496416021,EIS
10,100,0.00010758133025281644,2.203623306251995e-05,0.00014469874328935345,0.00012592116001174678,99.74302649125262,EIS
10,100,4.207592166778936e-05,3.233959760571098e-05,2.7819506606738313e-05,2.44946442162865e-05,99.88423589788378,EIS
10,100,0.00030800422544109804,5.396950646993899e-05,0.00027764960364728004,0.0003006659168636933,96.8172519551118,EIS
10,100,0.00010144352276118239,4.896169956467303e-05,1.6937636122077435e-05,2.0905024388904928e-05,99.56004634513901,EIS
10,100,9.914730852550265e-05,4.877835124398204e-06,6.670869666429457e-05,7.594462600496239e-05,99.73274790774491,EIS
10,100,7.386258059943708e-05,1.7659968634467938e-05,1.8154872344883113e-05,1.713640460099735e-05,99.87651142505429,EIS
10,100,9.09930898220341e-05,1.569033808930225e-05,0.00010488387842878153,8.980816447915046e-05,99.94203057711826,EIS
10,100,0.000330306846640183,9.451246165156187e-05,0.00012968137525147134,0.00011799121894319582,99.69592810267447,EIS
10,100,8.043635853346164e-05,2.6767027006179112e-05,1.6550639026313624e-05,1.2079024459448302e-05,99.51512821517217,EIS
10,100,0.00015910669235831026,4.777202284467351e-06,0.00029173978265507655,0.0002707672375087606,99.88543452374876,EIS
10,100,0.00016442011296018548,6.535818739678117e-06,3.46563473822396e-05,3.7659428970796676e-05,99.70649494840886,EIS
10,100,0.0008649554383404681,0.0003490282498274807,0.0005106740193549411,0.0004913927522824478,98.66939480616938,EIS
10,100,9.747668100671299e-05,2.8758312449329933e-05,7.667834000771029e-05,7.621594767835822e-05,99.57700837662202,EIS
10,100,0.000180945362141763,3.0300030463189e-05,0.00015132486247038538,0.0001648525318661473,99.7153116690289,EIS
10,100,0.00029513108454588756,4.2801821618256685e-05,0.00013300584294675954,0.00011743812525629635,99.64179966205678,EIS
10,100,6.173627558068026e-05,2.9882760224995544e-05,0.0001081419713086658,9.772344742633399e-05,99.8022388647842,EIS
10,100,0.0001760083547419152,9.748763171012048e-06,6.705852030556806e-05,7.46029468426617e-05,99.88702214268721,EIS
10,100,8.428822761895296e-05,1.4480148636638007e-05,3.076790535458162e-05,2.94660340361573e-05,99.32419595880907,EIS
10,100,0.0001069743789565901,8.813271297946223e-06,6.980789583765132e-05,6.728021941243931e-05,99.46051422549287,EIS
10,100,0.00022729511643285942,1.6226688791854984e-05,1.4835798299059443e-05,1.6120435467585187e-05,99.83100609438118,EIS
10,100,3.639850717473128e-05,4.3090466236149164e-05,1.3571025148326893e-05,1.0041048664694374e-05,99.91245987358758,EIS
10,100,0.00016838253790584017,2.677907153792558e-05,7.948351951033839e-05,7.973437332332446e-05,99.027273896647,EIS
10,100,0.0001931226986895165,9.354837830053831e-06,0.00016726208021699334,0.00018949681396705531,97.43019289153266,EIS
10,100,0.0001348547987604421,4.579414883175338e-06,5.8007414193046826e-05,4.67788081516017e-05,99.73946797788521,EIS
10,100,6.373588362512392e-05,2.86485646195761e-05,1.1261410286642107e-05,9.803564686840081e-06,99.90165095831664,EIS
10,100,0.00015465987758641597,3.159574451211702e-05,2.1142289048197912e-05,2.786465660823191e-05,99.87809113332249,EIS
10,100,4.01216706664081e-05,8.316542925481788e-05,6.914473598896823e-05,7.712907109557406e-05,99.8862908909069,EIS
10,100,0.0004024177543505061,8.682245889218593e-05,0.0002201702327219686,0.00019660853275554435,97.16786852342774,EIS
10,100,0.00012453781829086972,1.0638099963243375e-05,6.311550705466797e-05,6.1008107184768686e-05,99.37956618790977,EIS
10,100,5.3861281435979744e-05,0.00024684519889514876,6.634467041546744e-05,5.2276235488778514e-05,99.60121842717405,EIS
10,100,0.0002465976139875991,2.5432558441611482e-05,6.939584463929811e-05,6.736802906587678e-05,99.56569523942018,EIS
10,100,9.191352477432634e-05,2.2959585085900283e-05,0.00015082192825762258,0.00016249589599966343,99.77733008083982,EIS
10,100,6.780195579513173e-05,2.8541699078545493e-05,3.6247852751129727e-05,3.51718248803659e-05,99.29010487587583,EIS
10,100,0.00013013248984018556,5.901768443423996e-06,5.475857375902834e-05,5.402864070859702e-05,99.8625193093338,EIS
10,100,0.00013289060560750824,7.98347270559577e-06,8.406572422410042e-05,8.630867330394825e-05,99.85115274223058,EIS
10,100,0.0006123736432007768,0.00020121994180386868,0.00038045785920250787,0.00041183844068333177,99.76359457436516,EIS
10,100,0.0001316534681933053,1.2479563213372507e-05,0.00016019454745993777,0.00016333901518679144,99.7285547938089,EIS
10,100,4.412752656350535e-05,0.00013604944674900553,2.1968224812416933e-05,2.0203204366160143e-05,99.82679118196131,EIS
10,100,0.0001617583627187719,6.498400733308745e-06,3.149623710550946e-05,4.1225346304436075e-05,99.92858694384184,EIS
10,100,0.00020303750948610642,1.6626071756089426e-05,0.00018979458446950778,0.00020564351846243673,99.6519697506193,EIS
10,100,0.00029655379012392215,5.3218864313346016e-05,0.0002090313154374423,0.00019890887934048254,99.8153785729033,EIS
10,100,0.00017695775478511662,1.1155479573003046e-05,2.5191888368732835e-05,2.95056110169968e-05,99.6112143509048,EIS
10,100,0.00010085677590679946,3.245562033998461e-05,8.625103042819695e-05,7.800348915050453e-05,99.70956205062494,EIS
10,100,0.00018022129794092814,1.435379176553343e-05,0.00010494761659607435,9.164528132634832e-05,99.48434046618198,EIS
10,100,0.00015139955057645143,8.059097895718786e-06,3.137782608744235e-05,2.7968868899181417e-05,99.91748505918233,EIS
10,100,0.00017463856442918844,3.6761811364661095e-05,0.00016898477533246577,0.00017960822831839364,99.93926184482801,EIS
10,100,0.00034901377996591354,6.25903609740502e-05,0.00014732688256721753,0.00014870809608710296,99.6598654166685,EIS
10,100,0.00011824052708692598,7.295730875057901e-06,3.155623558236023e-05,3.0433773971751182e-05,99.73602675076927,EIS
10,100,9.201198278945675e-05,0.00024078298837204806,4.2735262704100976e-05,3.499438210710694e-05,99.47346293455604,EIS
10,100,7.662801868633987e-05,1.7724400617258444e-05,1.1710489497071862e-05,1.4104171378861e-05,99.82237374258135,EIS
10,100,9.206924941578153e-05,1.2528433801608627e-05,4.9589273481511474e-05,5.400541170368358e-05,99.28624296863866,EIS
10,100,8.371528912436335e-05,3.3980625021577635e-05,6.042399004158936e-05,5.965502807415867e-05,99.40423818363246,EIS
10,100,0.0002039087546092409,1.9816675350069154e-05,7.030866470717628e-05,6.093652501262862e-05,99.5012808205769,EIS
10,100,0.00018842523144166882,4.050021769475659e-05,0.00013049616676431066,0.00013938871106394237,99.80122996050996,EIS
10,100,0.00014654279390428023,5.4791811371106145e-06,7.825391775697408e-05,7.231874108070918e-05,99.83327990591808,EIS
10,100,0.00012573605672612113,1.666784969344192e-05,7.520330791025879e-05,8.206465959760835e-05,99.25067353917625,EIS
10,100,0.0002991388290106859,5.625953043956541e-05,0.00010895065456209273,0.0001062619794893077,99.69673933343162,EIS
10,100,0.00016256633152996548,1.2914580638241256e-05,0.00012335448342066876,0.00013431863634941045,99.67098374152637,EIS
10,100,0.00026263490769092956,2.999543416078477e-05,0.00011164280404217075,0.00010270624797838132,99.28521142462472,EIS
10,100,0.00016048572064836938,2.383483486646359e-05,0.00011900811282226043,0.00011245584567684125,99.49506959500145,EIS
10,100,0.0001468628860503655,1.4804467411060175e-05,9.318693732930576e-05,8.013972667640233e-05,99.51900713732145,EIS
10,100,0.00012049308693286237,6.135154215414569e-06,0.0001398966327831904,0.00012731111500560212,98.56352039897483,EIS
10,100,0.00021387378908723002,1.8662156181021273e-05,0.00016486885421343312,0.0001493578988518608,99.19244584565219,EIS
10,100,9.148195390856637e-05,1.3113879025468037e-05,6.293625613100842e-05,6.66564211439888e-05,99.64986271016038,EIS
18,100,4.099095243422273e-05,2.6685244064009237e-05,0.00010619126042154994,7.241027887281286e-05,99.87280930495896,EIS
18,100,7.38863663176278e-05,2.504656266501481e-06,5.774171110659713e-05,8.267285851453176e-05,99.27729784578005,EIS
18,100,8.359082519583646e-05,9.309137414541033e-05,0.00010387848685239212,0.00010101754365519493,99.78877466955807,EIS
18,100,5.960990775976249e-05,6.047562506486098e-06,1.3091192880401938e-05,1.4939432830192046e-05,99.93072898286871,EIS
